TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001307,AC00091,100.01,6/29/2023 16:06,Debit,Philadelphia,ATM,50,Doctor,1,6393.12,11/4/2024 8:09
TX001308,AC00024,28.78,8/7/2023 16:08,Credit,Tucson,Online,40,Doctor,1,680.55,11/4/2024 8:11
TX001309,AC00366,111.08,5/15/2023 17:46,Debit,Chicago,Online,70,Doctor,1,7037.34,11/4/2024 8:10
TX001310,AC00470,470.96,3/10/2023 16:22,Credit,Indianapolis,Online,69,Doctor,2,12991.03,11/4/2024 8:11
TX001311,AC00032,52.23,9/11/2023 18:08,Credit,San Francisco,Branch,28,Student,1,105.01,11/4/2024 8:08
TX001312,AC00136,78.62,7/31/2023 16:46,Debit,Oklahoma City,Branch,32,Doctor,1,1360.85,11/4/2024 8:08
TX001313,AC00001,47.79,9/15/2023 17:00,Debit,Denver,Branch,25,Student,1,1649.92,11/4/2024 8:11
TX001314,AC00187,333.97,3/22/2023 16:18,Debit,Fresno,Branch,52,Doctor,1,5237.36,11/4/2024 8:11
TX001315,AC00452,30.87,7/12/2023 16:50,Debit,Fresno,ATM,33,Doctor,1,14348.65,11/4/2024 8:10
TX001316,AC00036,710.43,3/8/2023 17:07,Debit,San Diego,Online,67,Retired,1,5625.55,11/4/2024 8:08
TX001317,AC00125,220.23,9/18/2023 18:35,Debit,Milwaukee,ATM,41,Engineer,1,3438.02,11/4/2024 8:06
TX001318,AC00403,27.28,12/25/2023 16:30,Debit,Atlanta,ATM,29,Doctor,1,10668.24,11/4/2024 8:09
TX001319,AC00264,101.52,8/9/2023 16:22,Debit,Tucson,ATM,49,Engineer,1,2018.9,11/4/2024 8:08
TX001320,AC00123,162.65,5/11/2023 17:15,Debit,New York,ATM,59,Engineer,1,9500.95,11/4/2024 8:11
TX001321,AC00298,10.52,7/19/2023 17:38,Debit,Kansas City,ATM,55,Retired,1,2472.99,11/4/2024 8:11
TX001322,AC00235,270.72,3/27/2023 17:25,Debit,Los Angeles,Branch,38,Doctor,1,6522.47,11/4/2024 8:12
TX001323,AC00259,202.34,1/10/2023 16:32,Debit,New York,Online,20,Student,1,1223.45,11/4/2024 8:11
TX001324,AC00329,247.58,5/29/2023 18:40,Debit,San Antonio,ATM,39,Engineer,1,778.74,11/4/2024 8:07
TX001325,AC00482,686.17,10/3/2023 17:27,Debit,Denver,ATM,61,Retired,1,2246.15,11/4/2024 8:07
TX001326,AC00020,359.65,1/12/2023 17:58,Credit,Jacksonville,Online,25,Student,1,219.53,11/4/2024 8:09
TX001327,AC00453,109.91,5/1/2023 16:23,Debit,Seattle,Branch,38,Doctor,1,12896.06,11/4/2024 8:10
TX001328,AC00367,215.72,10/11/2023 18:04,Credit,Columbus,Branch,30,Engineer,1,8697.11,11/4/2024 8:11
TX001329,AC00167,490.76,1/19/2023 16:28,Debit,Columbus,Online,66,Retired,1,6414.11,11/4/2024 8:09
TX001330,AC00110,224.28,2/15/2023 16:50,Debit,Chicago,Online,64,Retired,1,5767.51,11/4/2024 8:10
TX001331,AC00078,614.03,5/8/2023 16:37,Debit,Dallas,ATM,68,Retired,1,2815.86,11/4/2024 8:08
TX001332,AC00212,608.79,11/3/2023 18:37,Debit,Fort Worth,Online,55,Engineer,1,2991.17,11/4/2024 8:12
TX001333,AC00051,186.55,6/21/2023 16:49,Debit,Philadelphia,Branch,48,Engineer,1,224.65,11/4/2024 8:07
TX001334,AC00250,840.16,3/20/2023 16:35,Credit,Colorado Springs,Branch,20,Student,1,1236.76,11/4/2024 8:12
TX001335,AC00304,203.34,12/20/2023 17:13,Debit,Phoenix,ATM,60,Doctor,1,13586.99,11/4/2024 8:09
TX001336,AC00007,90.88,11/20/2023 17:08,Debit,Colorado Springs,ATM,26,Engineer,1,7117.35,11/4/2024 8:10
TX001337,AC00017,60.11,11/27/2023 17:39,Credit,Albuquerque,Branch,61,Retired,1,7235.87,11/4/2024 8:08
TX001338,AC00158,393.92,5/16/2023 16:57,Debit,Memphis,Branch,72,Retired,1,7318.64,11/4/2024 8:12
TX001339,AC00110,19.39,11/17/2023 16:39,Debit,Colorado Springs,ATM,43,Doctor,1,9847.6,11/4/2024 8:11
TX001340,AC00175,557.41,4/14/2023 16:52,Credit,Washington,Online,80,Retired,1,2968.75,11/4/2024 8:09
TX001341,AC00079,57.07,8/25/2023 16:30,Credit,Boston,Online,31,Doctor,1,9323.71,11/4/2024 8:11
TX001342,AC00403,395.27,8/7/2023 16:38,Credit,Miami,Online,18,Student,1,1764.08,11/4/2024 8:08
TX001343,AC00228,289.05,6/9/2023 17:58,Debit,New York,ATM,75,Retired,1,5683.49,11/4/2024 8:11
TX001344,AC00344,46.11,3/27/2023 17:07,Debit,San Francisco,Online,33,Doctor,1,5225.73,11/4/2024 8:10
TX001345,AC00466,335.5,8/14/2023 16:01,Debit,Sacramento,ATM,63,Retired,1,6445.4,11/4/2024 8:12
TX001346,AC00204,388.07,9/5/2023 17:34,Debit,Seattle,Online,24,Student,1,289.71,11/4/2024 8:10
TX001347,AC00030,520.86,3/20/2023 16:29,Credit,Sacramento,Online,51,Engineer,1,9200.74,11/4/2024 8:08
TX001348,AC00455,787.41,6/19/2023 16:22,Debit,Memphis,Online,25,Student,1,300.87,11/4/2024 8:06
TX001349,AC00094,31.7,6/1/2023 16:56,Credit,Raleigh,ATM,48,Doctor,1,743.9,11/4/2024 8:08
TX001350,AC00185,22.3,5/1/2023 16:57,Debit,Philadelphia,ATM,21,Student,1,1200.35,11/4/2024 8:12
TX001351,AC00351,203.12,1/18/2023 16:59,Debit,San Jose,ATM,56,Retired,1,1562.39,11/4/2024 8:09
TX001352,AC00335,315.94,2/27/2023 17:06,Credit,Raleigh,Branch,49,Doctor,1,7719.71,11/4/2024 8:12
TX001353,AC00409,192.23,12/28/2023 16:34,Debit,Albuquerque,Online,54,Engineer,3,2610.67,11/4/2024 8:06
TX001354,AC00312,1510.71,6/15/2023 16:48,Debit,Oklahoma City,Online,66,Retired,1,2060.02,11/4/2024 8:09
TX001355,AC00097,0.26,11/23/2023 16:14,Debit,Oklahoma City,Online,20,Student,1,1833.67,11/4/2024 8:07
TX001356,AC00447,210.77,5/31/2023 16:50,Debit,Mesa,ATM,71,Retired,1,5396.65,11/4/2024 8:11
TX001357,AC00280,406.65,11/8/2023 18:32,Debit,Mesa,ATM,57,Doctor,1,12995.7,11/4/2024 8:11
TX001358,AC00023,422.9,2/27/2023 16:15,Debit,Tucson,ATM,40,Engineer,1,7616.43,11/4/2024 8:10
TX001359,AC00077,20.62,6/21/2023 17:10,Credit,Philadelphia,ATM,35,Doctor,1,12500.8,11/4/2024 8:08
TX001360,AC00113,174.39,1/9/2023 16:08,Debit,San Francisco,ATM,19,Student,1,1127.08,11/4/2024 8:11
TX001361,AC00391,7.86,10/16/2023 16:47,Credit,Sacramento,Branch,76,Retired,1,3621.98,11/4/2024 8:07
TX001362,AC00136,61.98,1/3/2023 18:18,Debit,Denver,Online,49,Engineer,1,5212.28,11/4/2024 8:08
TX001363,AC00204,54.85,9/5/2023 16:05,Credit,San Francisco,Branch,58,Retired,1,2727.45,11/4/2024 8:09
TX001364,AC00089,204.7,9/21/2023 16:08,Debit,Oklahoma City,Branch,49,Doctor,5,5117.03,11/4/2024 8:10
TX001365,AC00305,16.55,9/11/2023 17:05,Debit,Tucson,Branch,26,Engineer,1,6089.79,11/4/2024 8:08
TX001366,AC00338,91.32,11/10/2023 16:43,Debit,Milwaukee,Branch,58,Engineer,1,2618.1,11/4/2024 8:08
TX001367,AC00268,195.49,6/12/2023 16:34,Debit,Memphis,ATM,31,Doctor,1,11988.12,11/4/2024 8:08
TX001368,AC00363,49.62,12/7/2023 16:19,Debit,Portland,ATM,55,Engineer,1,3841.42,11/4/2024 8:07
TX001369,AC00316,487.16,1/2/2023 16:01,Credit,Los Angeles,Branch,28,Student,1,321.21,11/4/2024 8:12
TX001370,AC00167,405.6,8/8/2023 17:41,Debit,Tucson,Online,37,Engineer,1,9754.73,11/4/2024 8:09
TX001371,AC00405,512.95,10/16/2023 17:08,Debit,Columbus,Branch,57,Engineer,1,9584.52,11/4/2024 8:10
TX001372,AC00098,345.94,10/9/2023 17:32,Debit,Portland,ATM,31,Doctor,1,7624.56,11/4/2024 8:11
TX001373,AC00116,356.56,10/9/2023 17:23,Debit,New York,Online,47,Engineer,1,2485.73,11/4/2024 8:11
TX001374,AC00267,10.31,1/13/2023 16:23,Debit,Louisville,Online,36,Engineer,1,2137.9,11/4/2024 8:11
TX001375,AC00447,211.69,10/20/2023 16:02,Debit,Atlanta,Branch,30,Doctor,1,6412.85,11/4/2024 8:07
TX001376,AC00042,221.49,9/13/2023 18:11,Credit,Oklahoma City,Branch,23,Student,1,707.25,11/4/2024 8:11
TX001377,AC00074,278.23,5/4/2023 17:49,Debit,Fresno,Online,48,Engineer,1,8300.54,11/4/2024 8:09
TX001378,AC00063,116.88,10/4/2023 17:10,Debit,Memphis,ATM,45,Doctor,1,7717.34,11/4/2024 8:10
TX001379,AC00085,328.77,4/3/2023 17:59,Credit,San Diego,Online,39,Doctor,1,6967.03,11/4/2024 8:09
TX001380,AC00126,77.53,7/25/2023 18:00,Debit,Louisville,Branch,54,Retired,1,5158.6,11/4/2024 8:07
TX001381,AC00471,421.74,6/20/2023 17:07,Debit,San Jose,Online,67,Doctor,1,12031.14,11/4/2024 8:10
TX001382,AC00304,313.69,3/10/2023 16:35,Debit,Oklahoma City,Branch,73,Retired,1,7093.68,11/4/2024 8:10
TX001383,AC00242,411.72,6/20/2023 18:43,Debit,Washington,Branch,29,Doctor,1,8539.86,11/4/2024 8:11
TX001384,AC00261,508.73,7/14/2023 16:22,Debit,Chicago,Branch,59,Retired,1,7640.57,11/4/2024 8:09
TX001385,AC00338,153.08,11/27/2023 16:57,Debit,Omaha,ATM,24,Student,1,1292.21,11/4/2024 8:09
TX001386,AC00292,23.01,6/9/2023 18:33,Debit,Las Vegas,Branch,63,Retired,1,5958.75,11/4/2024 8:09
TX001387,AC00024,69.28,10/30/2023 16:36,Debit,Los Angeles,Online,25,Student,1,708.74,11/4/2024 8:11
TX001388,AC00441,51.25,8/29/2023 16:16,Credit,Austin,Branch,28,Student,1,1744.4,11/4/2024 8:11
TX001389,AC00412,407.65,8/7/2023 17:17,Debit,Denver,ATM,25,Student,1,273.78,11/4/2024 8:08
TX001390,AC00315,459.25,5/23/2023 16:44,Debit,Tucson,Branch,25,Student,1,130.76,11/4/2024 8:11
TX001391,AC00120,301.56,2/9/2023 17:46,Debit,Seattle,Branch,49,Doctor,1,10389.6,11/4/2024 8:10
TX001392,AC00462,17.67,6/27/2023 17:50,Debit,San Diego,Online,63,Doctor,1,1048.18,11/4/2024 8:10
TX001393,AC00481,5.29,3/13/2023 18:24,Credit,San Francisco,Online,32,Doctor,1,12896.68,11/4/2024 8:11
TX001394,AC00166,401.37,9/18/2023 16:18,Debit,Los Angeles,Branch,43,Engineer,1,8208.54,11/4/2024 8:11
TX001395,AC00438,145.4,7/6/2023 17:53,Debit,Tucson,Online,38,Engineer,1,5244.49,11/4/2024 8:09
TX001396,AC00090,556.34,10/19/2023 16:34,Debit,Seattle,Online,37,Doctor,1,11935.14,11/4/2024 8:07
TX001397,AC00041,34.31,4/28/2023 16:55,Debit,Philadelphia,ATM,24,Student,1,1484.76,11/4/2024 8:11
TX001398,AC00141,780.59,6/28/2023 17:58,Credit,Tucson,Online,23,Student,1,6513.34,11/4/2024 8:07
TX001399,AC00410,282.65,3/8/2023 17:42,Debit,Fort Worth,ATM,35,Doctor,1,13801.15,11/4/2024 8:08
TX001400,AC00362,305.27,9/27/2023 16:25,Debit,Las Vegas,Online,68,Doctor,1,12958.65,11/4/2024 8:09
TX001401,AC00315,185.81,9/20/2023 16:30,Debit,Austin,Online,32,Doctor,1,9588.71,11/4/2024 8:10
TX001402,AC00092,66.01,10/6/2023 18:39,Debit,Milwaukee,Online,49,Engineer,1,3475.99,11/4/2024 8:07
TX001403,AC00133,447.95,1/11/2023 17:27,Debit,Tucson,Branch,29,Engineer,1,7544.4,11/4/2024 8:09
TX001404,AC00069,279.3,6/22/2023 17:28,Debit,Oklahoma City,ATM,19,Student,1,1193.61,11/4/2024 8:07
TX001405,AC00498,26.75,5/8/2023 16:25,Debit,Indianapolis,Online,33,Doctor,1,12063.77,11/4/2024 8:07
TX001406,AC00006,611.15,8/11/2023 17:12,Debit,Detroit,ATM,27,Student,1,892.83,11/4/2024 8:09
TX001407,AC00104,275.2,8/24/2023 17:13,Debit,New York,Online,54,Engineer,1,1230.12,11/4/2024 8:09
TX001408,AC00311,427.79,2/21/2023 17:42,Debit,San Jose,Branch,18,Student,1,1479.67,11/4/2024 8:08
TX001409,AC00144,469.13,12/4/2023 17:53,Credit,San Antonio,ATM,54,Doctor,1,1265.28,11/4/2024 8:07
TX001410,AC00157,102.81,12/4/2023 16:23,Debit,Seattle,Branch,76,Retired,1,3228.87,11/4/2024 8:08
TX001411,AC00171,22.61,12/21/2023 17:56,Debit,Seattle,Online,19,Student,1,1111.67,11/4/2024 8:06
TX001412,AC00374,68.28,6/8/2023 18:54,Debit,Boston,Online,56,Engineer,1,3213.16,11/4/2024 8:08
TX001413,AC00219,33.65,9/18/2023 17:18,Credit,New York,Online,63,Doctor,1,12719.93,11/4/2024 8:07
TX001414,AC00405,362.68,1/16/2023 18:02,Credit,Miami,ATM,63,Retired,1,2040.77,11/4/2024 8:06
TX001415,AC00075,73.23,6/23/2023 16:41,Debit,San Francisco,Branch,20,Student,1,1309.85,11/4/2024 8:12
TX001416,AC00136,654.49,11/20/2023 16:31,Credit,Austin,Online,25,Student,1,164.61,11/4/2024 8:08
TX001417,AC00056,18.56,4/24/2023 17:04,Credit,Memphis,Branch,49,Engineer,1,4230.37,11/4/2024 8:07
TX001418,AC00368,389.05,1/6/2023 17:35,Debit,Dallas,ATM,27,Student,1,761,11/4/2024 8:11
TX001419,AC00261,7.38,3/15/2023 16:47,Debit,Houston,Online,67,Retired,1,2923.83,11/4/2024 8:10
TX001420,AC00090,109.48,6/26/2023 17:38,Debit,Baltimore,Online,61,Retired,1,7372.47,11/4/2024 8:07
TX001421,AC00297,66.91,1/30/2023 18:47,Debit,Seattle,ATM,39,Doctor,1,871.1,11/4/2024 8:10
TX001422,AC00144,335.48,3/2/2023 16:06,Debit,Oklahoma City,Branch,45,Engineer,1,3023.16,11/4/2024 8:06
TX001423,AC00207,38.14,12/28/2023 16:51,Debit,Albuquerque,Online,19,Student,1,1119.21,11/4/2024 8:09
TX001424,AC00443,1076.98,12/20/2023 18:12,Debit,Detroit,Branch,60,Doctor,1,11833.73,11/4/2024 8:09
TX001425,AC00179,360.02,2/9/2023 16:29,Debit,Dallas,Online,68,Retired,1,6400.59,11/4/2024 8:08
TX001426,AC00175,567.71,2/6/2023 18:39,Debit,Memphis,Online,63,Doctor,1,13884.24,11/4/2024 8:10
TX001427,AC00386,218.19,5/23/2023 16:29,Debit,Austin,ATM,19,Student,1,620.83,11/4/2024 8:10
TX001428,AC00067,209.99,9/7/2023 17:19,Debit,Denver,ATM,19,Student,1,1938.01,11/4/2024 8:11
TX001429,AC00369,11.02,11/13/2023 16:32,Debit,Tucson,Branch,19,Student,1,964.79,11/4/2024 8:06
TX001430,AC00257,83.43,5/30/2023 16:28,Debit,New York,Online,56,Retired,1,1870.16,11/4/2024 8:11
TX001431,AC00059,344.97,3/20/2023 17:30,Debit,Austin,Online,34,Doctor,1,5577.94,11/4/2024 8:09
TX001432,AC00341,172.29,1/30/2023 17:22,Debit,El Paso,ATM,36,Engineer,1,8700.8,11/4/2024 8:08
TX001433,AC00357,195.54,7/17/2023 16:05,Debit,Omaha,Online,60,Retired,1,2794.66,11/4/2024 8:09
TX001434,AC00455,101.23,8/4/2023 18:34,Debit,Colorado Springs,Online,45,Engineer,1,6169.71,11/4/2024 8:06
TX001435,AC00346,180.46,3/13/2023 16:26,Debit,Fresno,ATM,25,Student,1,831.75,11/4/2024 8:11
TX001436,AC00118,692.55,3/7/2023 16:51,Debit,Charlotte,Branch,53,Retired,1,2451.56,11/4/2024 8:12
TX001437,AC00275,147.31,6/12/2023 17:10,Credit,Mesa,Online,34,Doctor,1,13625.52,11/4/2024 8:07
TX001438,AC00028,107.48,2/7/2023 17:38,Debit,Los Angeles,Branch,20,Student,1,1379.39,11/4/2024 8:12
TX001439,AC00179,1831.02,9/15/2023 17:31,Credit,Columbus,Online,62,Doctor,1,11498.01,11/4/2024 8:10
TX001440,AC00090,81.51,8/10/2023 16:10,Debit,Washington,Branch,25,Student,1,865.49,11/4/2024 8:07
TX001441,AC00367,365.48,5/22/2023 17:59,Credit,Seattle,Online,76,Retired,1,7147.4,11/4/2024 8:10
TX001442,AC00441,491.1,6/5/2023 16:08,Credit,Houston,Online,35,Engineer,1,7833.85,11/4/2024 8:07
TX001443,AC00266,452.8,11/24/2023 16:45,Debit,Los Angeles,Branch,80,Retired,1,4840.67,11/4/2024 8:07
TX001444,AC00072,645.04,12/22/2023 17:08,Debit,Memphis,Branch,70,Retired,1,7361.47,11/4/2024 8:07
TX001445,AC00245,169.28,3/27/2023 18:08,Debit,Philadelphia,Branch,45,Doctor,1,5128.44,11/4/2024 8:11
TX001446,AC00119,88.42,10/18/2023 16:28,Debit,El Paso,ATM,62,Doctor,1,12381.45,11/4/2024 8:09
TX001447,AC00061,155.53,3/24/2023 17:04,Debit,Baltimore,ATM,29,Engineer,1,4008.05,11/4/2024 8:08
TX001448,AC00080,991.82,12/4/2023 16:16,Debit,Milwaukee,Online,43,Engineer,1,3493.13,11/4/2024 8:10
TX001449,AC00254,39.24,11/14/2023 18:33,Debit,Dallas,ATM,77,Retired,1,6462.41,11/4/2024 8:11
TX001450,AC00218,152.01,2/23/2023 16:41,Debit,Fort Worth,ATM,42,Engineer,3,4625.12,11/4/2024 8:11
TX001451,AC00268,78.77,5/8/2023 18:36,Credit,Las Vegas,ATM,48,Engineer,1,6470.57,11/4/2024 8:06
TX001452,AC00460,26.5,2/8/2023 16:42,Debit,Indianapolis,Online,48,Engineer,1,4854.83,11/4/2024 8:07
TX001453,AC00257,83.62,6/22/2023 17:18,Debit,Raleigh,ATM,48,Doctor,1,12652.22,11/4/2024 8:12
TX001454,AC00398,142.78,5/9/2023 16:40,Debit,San Diego,Branch,68,Doctor,1,11705.88,11/4/2024 8:12
TX001455,AC00162,55.99,11/13/2023 16:16,Debit,El Paso,ATM,35,Doctor,1,932.61,11/4/2024 8:07
TX001456,AC00015,774.48,3/6/2023 16:12,Debit,Louisville,Branch,61,Doctor,1,11613.58,11/4/2024 8:08
TX001457,AC00462,105.37,5/11/2023 18:31,Debit,Sacramento,ATM,25,Student,1,1068.55,11/4/2024 8:09
TX001458,AC00218,118.83,6/26/2023 16:10,Debit,Virginia Beach,Online,28,Student,1,1616.3,11/4/2024 8:08
TX001459,AC00217,46.22,11/13/2023 16:41,Debit,San Jose,Branch,23,Student,1,471.28,11/4/2024 8:08
TX001460,AC00460,659.71,5/5/2023 16:10,Credit,San Jose,Branch,21,Student,1,106.86,11/4/2024 8:09
TX001461,AC00068,377.97,11/17/2023 16:50,Debit,Miami,Online,72,Retired,1,2457.1,11/4/2024 8:11
TX001462,AC00214,114.1,5/22/2023 17:45,Debit,Boston,Branch,69,Retired,1,5882.12,11/4/2024 8:11
TX001463,AC00266,11.3,12/1/2023 16:33,Credit,Louisville,Online,55,Retired,1,1938.99,11/4/2024 8:09
TX001464,AC00193,95.5,5/22/2023 16:24,Debit,Omaha,Online,57,Retired,1,4079.09,11/4/2024 8:08
TX001465,AC00132,130.93,2/8/2023 16:52,Credit,Houston,Branch,28,Engineer,1,860.12,11/4/2024 8:11
TX001466,AC00241,272.97,4/17/2023 18:42,Debit,Boston,Online,68,Retired,1,7811.31,11/4/2024 8:10
TX001467,AC00015,73.35,3/13/2023 16:33,Debit,San Francisco,Branch,24,Student,1,1181.84,11/4/2024 8:09
TX001468,AC00352,29.94,10/13/2023 16:22,Debit,San Francisco,ATM,58,Doctor,1,10915.54,11/4/2024 8:12
TX001469,AC00396,307.24,11/2/2023 16:05,Debit,San Jose,ATM,19,Student,2,1670.72,11/4/2024 8:09
TX001470,AC00174,50.52,10/16/2023 16:29,Debit,Boston,Online,20,Student,1,1121.19,11/4/2024 8:09
TX001471,AC00024,820.46,4/3/2023 16:22,Credit,Fort Worth,Online,53,Engineer,1,5621.86,11/4/2024 8:10
TX001472,AC00250,153.07,4/3/2023 18:37,Debit,Detroit,ATM,56,Engineer,1,8873.43,11/4/2024 8:12
TX001473,AC00373,52.94,6/12/2023 17:36,Debit,Tucson,Branch,41,Doctor,1,6990.92,11/4/2024 8:11
TX001474,AC00030,384.41,4/17/2023 16:53,Debit,Jacksonville,ATM,60,Engineer,1,7831.56,11/4/2024 8:10
TX001475,AC00422,235.42,7/10/2023 18:34,Debit,Phoenix,Branch,51,Retired,1,6173.23,11/4/2024 8:11
TX001476,AC00229,114.23,6/7/2023 17:35,Debit,Dallas,ATM,56,Doctor,1,9523.72,11/4/2024 8:06
TX001477,AC00002,12.62,5/5/2023 16:35,Debit,El Paso,Branch,33,Doctor,1,6420.47,11/4/2024 8:09
TX001478,AC00227,997.37,12/22/2023 18:24,Debit,Fort Worth,ATM,23,Student,1,1146.09,11/4/2024 8:07
TX001479,AC00393,373.52,9/25/2023 16:23,Debit,Colorado Springs,ATM,35,Engineer,1,6430.41,11/4/2024 8:11
TX001480,AC00042,336.05,4/24/2023 17:18,Debit,San Antonio,Branch,28,Student,1,1635.05,11/4/2024 8:12
TX001481,AC00111,366.93,12/11/2023 18:43,Debit,Houston,Online,66,Retired,1,6697.79,11/4/2024 8:11
TX001482,AC00178,112.27,10/19/2023 17:34,Debit,Seattle,Branch,58,Doctor,1,7369.89,11/4/2024 8:11
TX001483,AC00218,494.96,3/31/2023 16:34,Debit,Sacramento,ATM,40,Engineer,1,6903.68,11/4/2024 8:08
TX001484,AC00198,561.58,6/23/2023 17:38,Debit,Sacramento,Online,65,Doctor,1,11748.86,11/4/2024 8:06
TX001485,AC00060,440.94,9/13/2023 18:38,Debit,San Antonio,Online,42,Doctor,1,7303.23,11/4/2024 8:11
TX001486,AC00397,71.9,2/20/2023 16:28,Debit,Los Angeles,Branch,29,Doctor,1,10619.35,11/4/2024 8:12
TX001487,AC00338,256.66,7/17/2023 17:08,Credit,Raleigh,Online,54,Retired,1,1794.5,11/4/2024 8:06
TX001488,AC00101,166.55,7/13/2023 17:51,Credit,Houston,Branch,59,Doctor,1,12970.21,11/4/2024 8:09
TX001489,AC00384,276.26,2/13/2023 17:04,Debit,Louisville,Branch,56,Doctor,1,120.89,11/4/2024 8:11
TX001490,AC00368,35.46,7/18/2023 16:38,Debit,Indianapolis,ATM,67,Doctor,1,5692.31,11/4/2024 8:10
TX001491,AC00233,38.14,4/7/2023 16:16,Debit,Portland,Branch,50,Engineer,1,9879.87,11/4/2024 8:07
TX001492,AC00375,506.26,12/18/2023 18:26,Credit,Baltimore,ATM,64,Retired,1,6266.65,11/4/2024 8:11
TX001493,AC00277,736.32,4/12/2023 17:06,Debit,Indianapolis,Online,31,Doctor,1,14268.95,11/4/2024 8:10
TX001494,AC00202,389.43,11/27/2023 18:01,Credit,Austin,ATM,52,Engineer,1,6449.83,11/4/2024 8:10
TX001495,AC00142,25.58,11/16/2023 16:33,Debit,Omaha,ATM,60,Engineer,1,6741.41,11/4/2024 8:06
TX001496,AC00178,446.1,9/19/2023 17:45,Debit,Seattle,ATM,25,Student,1,1008.44,11/4/2024 8:08
TX001497,AC00130,147.74,9/5/2023 16:52,Debit,Raleigh,Branch,23,Student,1,1711.78,11/4/2024 8:12
TX001498,AC00018,1228.81,2/20/2023 16:36,Debit,San Francisco,ATM,26,Student,1,1821,11/4/2024 8:09
TX001499,AC00293,46.23,5/29/2023 17:45,Debit,Fresno,Online,77,Retired,1,5107.75,11/4/2024 8:09
TX001500,AC00449,265.37,5/26/2023 17:56,Debit,Washington,Branch,33,Engineer,1,5229.95,11/4/2024 8:09
TX001501,AC00496,342.57,2/3/2023 17:10,Debit,Boston,Online,20,Student,1,339.16,11/4/2024 8:09
TX001502,AC00370,417.26,2/27/2023 17:01,Credit,New York,Online,32,Doctor,1,10442.48,11/4/2024 8:11
TX001503,AC00341,33.63,11/3/2023 16:50,Debit,Columbus,Online,63,Retired,1,4324.4,11/4/2024 8:10
TX001504,AC00400,64.58,12/4/2023 18:06,Debit,El Paso,Branch,55,Retired,1,6292.29,11/4/2024 8:11
TX001505,AC00301,23.23,4/20/2023 16:34,Credit,Miami,Branch,21,Student,1,269.01,11/4/2024 8:09
TX001506,AC00249,160.52,8/7/2023 16:15,Credit,Jacksonville,ATM,78,Retired,1,5379.25,11/4/2024 8:07
TX001507,AC00239,278.88,9/29/2023 16:53,Debit,Kansas City,Branch,64,Doctor,2,1334.09,11/4/2024 8:09
TX001508,AC00419,285.49,8/11/2023 18:42,Credit,Charlotte,Branch,53,Doctor,1,6366.84,11/4/2024 8:12
TX001509,AC00435,71.87,1/16/2023 18:03,Debit,Nashville,ATM,22,Student,1,1839.1,11/4/2024 8:12
TX001510,AC00012,308.8,12/26/2023 16:08,Debit,Baltimore,ATM,53,Retired,1,3966.54,11/4/2024 8:09
TX001511,AC00438,135.35,7/28/2023 18:42,Debit,Houston,Branch,33,Engineer,1,9983.36,11/4/2024 8:07
TX001512,AC00345,288.43,5/8/2023 16:37,Debit,Phoenix,Branch,66,Retired,1,4577.09,11/4/2024 8:09
TX001513,AC00026,147.46,10/12/2023 16:58,Credit,Albuquerque,Online,65,Doctor,1,7458.03,11/4/2024 8:11
TX001514,AC00416,214.15,10/30/2023 17:07,Debit,Detroit,Branch,32,Engineer,1,6397.29,11/4/2024 8:10
TX001515,AC00272,71.34,8/28/2023 16:00,Debit,Miami,Online,49,Engineer,3,6345.03,11/4/2024 8:09
TX001516,AC00468,170.36,3/27/2023 16:56,Debit,Indianapolis,ATM,30,Doctor,1,6034.73,11/4/2024 8:09
TX001517,AC00040,965.66,12/18/2023 17:22,Debit,Raleigh,ATM,53,Engineer,1,765.81,11/4/2024 8:08
TX001518,AC00302,736.53,5/10/2023 17:05,Debit,Philadelphia,ATM,55,Engineer,1,9826.26,11/4/2024 8:09
TX001519,AC00271,213.42,7/27/2023 17:30,Debit,Columbus,ATM,45,Engineer,1,3736.38,11/4/2024 8:11
TX001520,AC00495,94.09,9/12/2023 16:32,Debit,Miami,Branch,27,Student,1,646.85,11/4/2024 8:10
TX001521,AC00246,91.23,5/15/2023 16:13,Debit,Boston,ATM,72,Retired,1,6385.12,11/4/2024 8:08
TX001522,AC00139,263.92,7/26/2023 17:56,Credit,San Diego,Branch,57,Retired,1,4161.71,11/4/2024 8:10
TX001523,AC00298,77.5,5/23/2023 16:44,Credit,Fort Worth,Online,51,Doctor,1,11079.77,11/4/2024 8:08
TX001524,AC00246,3.65,2/13/2023 17:48,Debit,Miami,Online,69,Doctor,1,10017.11,11/4/2024 8:11
TX001525,AC00323,43.88,11/13/2023 17:43,Credit,Seattle,Online,26,Student,1,1644.09,11/4/2024 8:08
TX001526,AC00310,591.98,4/28/2023 16:32,Debit,El Paso,ATM,28,Student,1,387.65,11/4/2024 8:07
TX001527,AC00083,224.79,8/22/2023 16:34,Debit,Boston,Online,18,Student,1,528.38,11/4/2024 8:10
TX001528,AC00222,64.3,9/4/2023 17:36,Debit,Louisville,ATM,55,Retired,1,7530.3,11/4/2024 8:11
TX001529,AC00459,111.79,12/26/2023 17:40,Debit,Jacksonville,Online,62,Doctor,1,10887.59,11/4/2024 8:11
