TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TRANSACTIONSUSERGROWTH20000007040,ACU00990,796.68,2024-03-08T10:00:00,Debit,Washington,Branch,48,Retired,2,5507.90,2024-03-05T05:00:00
TRANSACTIONSUSERGROWTH20000007404,ACU00144,118.14,2024-03-08T10:00:00,Debit,Colorado Springs,ATM,38,Engineer,1,8386.44,2024-03-08T02:00:00
TRANSACTIONSUSERGROWTH20000007571,ACU00311,68.28,2024-03-08T10:00:00,Debit,Mesa,Online,39,Student,1,4241.70,2024-03-05T19:00:00
TRANSACTIONSUSERGROWTH20000008592,ACU00122,622.47,2024-03-08T10:00:00,Credit,Louisville,ATM,32,Student,1,4525.84,2024-03-06T19:00:00
TRANSACTIONSUSERGROWTH20000011899,ACU01009,141.30,2024-03-08T10:00:00,Debit,Chicago,ATM,57,Retired,2,5879.44,2024-03-07T05:00:00
TRANSACTIONSUSERGROWTH20000012259,ACU00159,564.84,2024-03-08T10:00:00,Debit,Las Vegas,ATM,37,Student,1,2500.62,2024-03-04T21:00:00
TRANSACTIONSUSERGROWTH20000012512,ACU00412,401.79,2024-03-08T10:00:00,Debit,Fresno,Branch,43,Doctor,1,3695.75,2024-03-06T02:00:00
TRANSACTIONSUSERGROWTH20000012784,ACU00684,490.32,2024-03-08T10:00:00,Credit,Oklahoma City,ATM,57,Retired,1,3360.62,2024-03-07T04:00:00
TRANSACTIONSUSERGROWTH20000013068,ACU00968,99.68,2024-03-08T10:00:00,Debit,Jacksonville,Online,45,Doctor,1,6222.78,2024-03-06T00:00:00
TRANSACTIONSUSERGROWTH20000013232,ACU01132,765.10,2024-03-08T10:00:00,Debit,Baltimore,Branch,26,Student,1,3441.59,2024-03-08T02:00:00
TRANSACTIONSUSERGROWTH20000013463,ACU00153,5.00,2024-03-08T10:00:00,Credit,Austin,Online,43,Doctor,1,6870.80,2024-03-06T14:00:00
TRANSACTIONSUSERGROWTH20000014874,ACU00354,5.00,2024-03-08T10:00:00,Debit,San Diego,Branch,59,Retired,1,9045.52,2024-03-06T19:00:00
TRANSACTIONSUSERGROWTH20000014908,ACU00388,754.20,2024-03-08T10:00:00,Debit,Virginia Beach,Branch,37,Engineer,2,6065.77,2024-03-05T03:00:00
TRANSACTIONSUSERGROWTH20000014940,ACU00420,64.69,2024-03-08T10:00:00,Debit,Fresno,Branch,62,Engineer,2,3411.52,2024-03-08T02:00:00
TRANSACTIONSUSERGROWTH20000016786,ACU01056,339.52,2024-03-08T10:00:00,Debit,Miami,ATM,40,Doctor,1,6342.63,2024-03-06T06:00:00
TRANSACTIONSUSERGROWTH20000017146,ACU00206,417.82,2024-03-08T10:00:00,Debit,El Paso,Online,38,Student,1,5838.25,2024-03-06T15:00:00
TRANSACTIONSUSERGROWTH20000017545,ACU00605,229.86,2024-03-08T10:00:00,Debit,Mesa,Online,65,Retired,1,5222.82,2024-03-06T10:00:00
TRANSACTIONSUSERGROWTH20000017910,ACU00970,151.18,2024-03-08T10:00:00,Debit,Las Vegas,Online,53,Doctor,1,11644.75,2024-03-07T05:00:00
TRANSACTIONSUSERGROWTH20000018435,ACU00285,5.00,2024-03-08T10:00:00,Debit,Atlanta,ATM,34,Engineer,1,3983.30,2024-03-04T22:00:00
TRANSACTIONSUSERGROWTH20000019851,ACU00491,408.88,2024-03-08T10:00:00,Debit,Colorado Springs,Branch,38,Student,1,3438.03,2024-03-04T20:00:00
TRANSACTIONSUSERGROWTH20000004303,ACU00673,196.85,2024-03-08T11:00:00,Debit,Austin,ATM,55,Retired,1,4085.08,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000005127,ACU00287,271.64,2024-03-08T11:00:00,Debit,Seattle,Branch,62,Retired,1,9685.80,2024-03-04T16:00:00
TRANSACTIONSUSERGROWTH20000005175,ACU00335,231.37,2024-03-08T11:00:00,Debit,Sacramento,Online,35,Student,1,7106.57,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000005487,ACU00647,145.00,2024-03-08T11:00:00,Credit,Philadelphia,Branch,53,Retired,1,7122.76,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000005563,ACU00723,335.67,2024-03-08T11:00:00,Debit,Raleigh,Branch,37,Student,1,7614.80,2024-03-07T07:00:00
TRANSACTIONSUSERGROWTH20000007609,ACU00349,678.19,2024-03-08T11:00:00,Debit,Oklahoma City,Branch,41,Doctor,1,4254.53,2024-03-05T09:00:00
TRANSACTIONSUSERGROWTH20000010319,ACU00639,217.82,2024-03-08T11:00:00,Debit,Tucson,ATM,44,Engineer,1,9594.00,2024-03-05T00:00:00
TRANSACTIONSUSERGROWTH20000014602,ACU00082,122.54,2024-03-08T11:00:00,Credit,San Antonio,Branch,32,Student,1,836.35,2024-03-06T11:00:00
TRANSACTIONSUSERGROWTH20000016011,ACU00281,162.23,2024-03-08T11:00:00,Credit,San Jose,Branch,62,Retired,1,4619.46,2024-03-06T08:00:00
TRANSACTIONSUSERGROWTH20000016244,ACU00514,301.01,2024-03-08T11:00:00,Debit,Mesa,Branch,37,Student,1,1446.84,2024-03-07T19:00:00
TRANSACTIONSUSERGROWTH20000016927,ACU01197,66.39,2024-03-08T11:00:00,Debit,Phoenix,Online,40,Doctor,2,5023.84,2024-03-07T15:00:00
TRANSACTIONSUSERGROWTH20000017661,ACU00721,236.86,2024-03-08T11:00:00,Credit,Milwaukee,Branch,40,Doctor,1,5500.63,2024-03-04T16:00:00
TRANSACTIONSUSERGROWTH20000018228,ACU00078,520.65,2024-03-08T11:00:00,Credit,San Antonio,Online,51,Engineer,1,6299.76,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000018587,ACU00437,227.26,2024-03-08T11:00:00,Credit,Portland,ATM,35,Doctor,1,4970.86,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000006338,ACU00288,602.20,2024-03-08T12:00:00,Debit,Los Angeles,Branch,20,Student,1,1453.33,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000006748,ACU00698,749.06,2024-03-08T12:00:00,Credit,San Diego,Branch,35,Doctor,2,12970.50,2024-03-04T23:00:00
TRANSACTIONSUSERGROWTH20000006905,ACU00855,640.47,2024-03-08T12:00:00,Debit,Fort Worth,ATM,51,Retired,2,5407.05,2024-03-05T00:00:00
TRANSACTIONSUSERGROWTH20000007116,ACU01066,111.14,2024-03-08T12:00:00,Debit,Phoenix,Branch,47,Student,2,3510.61,2024-03-05T05:00:00
TRANSACTIONSUSERGROWTH20000008081,ACU00821,578.78,2024-03-08T12:00:00,Credit,Denver,Branch,47,Student,1,3275.37,2024-03-05T20:00:00
TRANSACTIONSUSERGROWTH20000008812,ACU00342,239.96,2024-03-08T12:00:00,Debit,Jacksonville,Online,22,Student,3,828.65,2024-03-07T23:00:00
TRANSACTIONSUSERGROWTH20000009400,ACU00930,5.00,2024-03-08T12:00:00,Credit,New York,Branch,43,Student,2,5496.08,2024-03-04T23:00:00
TRANSACTIONSUSERGROWTH20000009420,ACU00950,319.36,2024-03-08T12:00:00,Debit,Philadelphia,ATM,28,Student,1,2018.85,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000010267,ACU00587,365.51,2024-03-08T12:00:00,Debit,Chicago,ATM,38,Student,1,2036.06,2024-03-06T13:00:00
TRANSACTIONSUSERGROWTH20000010964,ACU00074,295.63,2024-03-08T12:00:00,Debit,San Antonio,ATM,46,Retired,1,3658.93,2024-03-04T16:00:00
TRANSACTIONSUSERGROWTH20000011115,ACU00225,175.02,2024-03-08T12:00:00,Debit,Phoenix,Online,58,Retired,1,4362.29,2024-03-08T01:00:00
TRANSACTIONSUSERGROWTH20000013049,ACU00949,365.20,2024-03-08T12:00:00,Debit,San Jose,ATM,44,Student,1,12594.73,2024-03-05T11:00:00
TRANSACTIONSUSERGROWTH20000013489,ACU00179,350.77,2024-03-08T12:00:00,Debit,Phoenix,ATM,48,Student,1,2543.56,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000015451,ACU00931,5.00,2024-03-08T12:00:00,Credit,Kansas City,Branch,41,Engineer,1,3090.97,2024-03-08T03:00:00
TRANSACTIONSUSERGROWTH20000016784,ACU01054,467.16,2024-03-08T12:00:00,Debit,Nashville,Online,46,Doctor,1,7468.98,2024-03-07T01:00:00
TRANSACTIONSUSERGROWTH20000016812,ACU01082,50.64,2024-03-08T12:00:00,Credit,Denver,Branch,34,Engineer,1,8468.64,2024-03-05T00:00:00
TRANSACTIONSUSERGROWTH20000017824,ACU00884,338.21,2024-03-08T12:00:00,Credit,Las Vegas,Online,44,Retired,1,4761.69,2024-03-05T01:00:00
TRANSACTIONSUSERGROWTH20000017898,ACU00958,108.94,2024-03-08T12:00:00,Debit,San Antonio,Branch,60,Doctor,2,5734.63,2024-03-05T05:00:00
TRANSACTIONSUSERGROWTH20000018394,ACU00244,606.78,2024-03-08T12:00:00,Debit,Detroit,Branch,40,Doctor,1,3281.17,2024-03-05T07:00:00
TRANSACTIONSUSERGROWTH20000018602,ACU00452,475.78,2024-03-08T12:00:00,Debit,Fort Worth,ATM,43,Student,1,6817.15,2024-03-07T22:00:00
TRANSACTIONSUSERGROWTH20000019739,ACU00379,582.22,2024-03-08T12:00:00,Credit,San Diego,ATM,55,Retired,1,8161.74,2024-03-06T23:00:00
TRANSACTIONSUSERGROWTH20000003683,ACU00053,184.66,2024-03-08T13:00:00,Debit,Nashville,ATM,62,Retired,1,6662.37,2024-03-04T18:00:00
TRANSACTIONSUSERGROWTH20000003991,ACU00361,279.46,2024-03-08T13:00:00,Debit,Memphis,Online,53,Doctor,1,3904.60,2024-03-04T21:00:00
TRANSACTIONSUSERGROWTH20000004677,ACU01047,171.38,2024-03-08T13:00:00,Debit,New York,ATM,34,Student,3,2275.61,2024-03-04T15:00:00
TRANSACTIONSUSERGROWTH20000007760,ACU00500,491.38,2024-03-08T13:00:00,Debit,Tucson,Online,50,Engineer,1,5570.97,2024-03-06T16:00:00
TRANSACTIONSUSERGROWTH20000007960,ACU00700,717.79,2024-03-08T13:00:00,Debit,Atlanta,Branch,38,Student,1,2603.26,2024-03-05T07:00:00
TRANSACTIONSUSERGROWTH20000008201,ACU00941,186.99,2024-03-08T13:00:00,Debit,Raleigh,Online,46,Retired,1,4609.45,2024-03-07T19:00:00
TRANSACTIONSUSERGROWTH20000008311,ACU01051,326.72,2024-03-08T13:00:00,Debit,Washington,Branch,45,Student,1,4495.41,2024-03-04T18:00:00
TRANSACTIONSUSERGROWTH20000009970,ACU00290,42.03,2024-03-08T13:00:00,Credit,Sacramento,ATM,34,Student,1,3687.80,2024-03-06T12:00:00
TRANSACTIONSUSERGROWTH20000010069,ACU00389,464.08,2024-03-08T13:00:00,Debit,Baltimore,ATM,58,Engineer,1,9611.86,2024-03-07T06:00:00
TRANSACTIONSUSERGROWTH20000010492,ACU00812,283.05,2024-03-08T13:00:00,Debit,Portland,ATM,44,Student,2,4144.00,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000010624,ACU00944,747.53,2024-03-08T13:00:00,Debit,Mesa,Online,38,Student,3,5124.56,2024-03-05T12:00:00
TRANSACTIONSUSERGROWTH20000010688,ACU01008,341.10,2024-03-08T13:00:00,Credit,Austin,ATM,44,Engineer,1,11065.08,2024-03-05T16:00:00
TRANSACTIONSUSERGROWTH20000010864,ACU01184,56.17,2024-03-08T13:00:00,Credit,Las Vegas,ATM,51,Retired,1,3433.97,2024-03-06T12:00:00
TRANSACTIONSUSERGROWTH20000012481,ACU00381,427.53,2024-03-08T13:00:00,Debit,Milwaukee,Online,52,Retired,1,6255.54,2024-03-06T13:00:00
TRANSACTIONSUSERGROWTH20000012562,ACU00462,5.00,2024-03-08T13:00:00,Debit,Omaha,Online,28,Student,1,3358.02,2024-03-06T15:00:00
TRANSACTIONSUSERGROWTH20000013971,ACU00661,182.45,2024-03-08T13:00:00,Debit,Las Vegas,ATM,59,Doctor,1,8124.35,2024-03-05T23:00:00
TRANSACTIONSUSERGROWTH20000015075,ACU00555,133.08,2024-03-08T13:00:00,Debit,Oklahoma City,Branch,40,Doctor,1,3886.87,2024-03-07T07:00:00
TRANSACTIONSUSERGROWTH20000015255,ACU00735,496.85,2024-03-08T13:00:00,Debit,Charlotte,Online,44,Student,1,3254.73,2024-03-07T23:00:00
TRANSACTIONSUSERGROWTH20000015647,ACU01127,126.29,2024-03-08T13:00:00,Credit,San Antonio,Branch,32,Student,1,399.47,2024-03-06T11:00:00
TRANSACTIONSUSERGROWTH20000017816,ACU00876,762.05,2024-03-08T13:00:00,Debit,Oklahoma City,Branch,41,Doctor,1,4881.02,2024-03-07T14:00:00
TRANSACTIONSUSERGROWTH20000019210,ACU01060,733.57,2024-03-08T13:00:00,Credit,Phoenix,ATM,36,Doctor,1,3882.53,2024-03-05T19:00:00
TRANSACTIONSUSERGROWTH20000003890,ACU00260,203.95,2024-03-08T14:00:00,Debit,Indianapolis,Online,49,Doctor,1,5922.19,2024-03-04T20:00:00
TRANSACTIONSUSERGROWTH20000005785,ACU00945,330.89,2024-03-08T14:00:00,Debit,Indianapolis,ATM,36,Student,1,4632.24,2024-03-04T22:00:00
TRANSACTIONSUSERGROWTH20000006809,ACU00759,234.37,2024-03-08T14:00:00,Debit,Seattle,ATM,35,Student,1,3315.55,2024-03-07T10:00:00
TRANSACTIONSUSERGROWTH20000008329,ACU01069,408.72,2024-03-08T14:00:00,Debit,Phoenix,Online,59,Retired,1,4937.16,2024-03-07T20:00:00
TRANSACTIONSUSERGROWTH20000008376,ACU01116,492.05,2024-03-08T14:00:00,Debit,Virginia Beach,ATM,44,Doctor,1,6437.45,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000009677,ACU01207,474.07,2024-03-08T14:00:00,Credit,Colorado Springs,Branch,42,Doctor,1,9311.51,2024-03-05T11:00:00
TRANSACTIONSUSERGROWTH20000009909,ACU00229,159.93,2024-03-08T14:00:00,Credit,Louisville,Online,48,Student,1,5969.80,2024-03-07T02:00:00
TRANSACTIONSUSERGROWTH20000010025,ACU00345,58.08,2024-03-08T14:00:00,Debit,Boston,Branch,48,Engineer,2,5955.40,2024-03-07T09:00:00
TRANSACTIONSUSERGROWTH20000010357,ACU00677,114.39,2024-03-08T14:00:00,Debit,Atlanta,Online,37,Student,1,5009.14,2024-03-04T21:00:00
TRANSACTIONSUSERGROWTH20000010867,ACU01187,247.95,2024-03-08T14:00:00,Debit,San Antonio,Branch,20,Student,1,1952.13,2024-03-05T11:00:00
TRANSACTIONSUSERGROWTH20000011031,ACU00141,227.63,2024-03-08T14:00:00,Debit,San Diego,Branch,59,Retired,3,6586.26,2024-03-04T17:00:00
TRANSACTIONSUSERGROWTH20000011940,ACU01050,381.68,2024-03-08T14:00:00,Debit,Phoenix,Online,25,Student,3,4407.50,2024-03-08T05:00:00
TRANSACTIONSUSERGROWTH20000012095,ACU01205,324.62,2024-03-08T14:00:00,Debit,Memphis,ATM,38,Student,1,5581.26,2024-03-06T19:00:00
TRANSACTIONSUSERGROWTH20000013701,ACU00391,11.82,2024-03-08T14:00:00,Debit,San Antonio,ATM,40,Engineer,2,5572.87,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000013807,ACU00497,254.34,2024-03-08T14:00:00,Debit,Columbus,Branch,44,Doctor,1,7298.20,2024-03-05T09:00:00
TRANSACTIONSUSERGROWTH20000014101,ACU00791,322.19,2024-03-08T14:00:00,Debit,Nashville,Online,48,Student,1,7426.65,2024-03-07T00:00:00
TRANSACTIONSUSERGROWTH20000014301,ACU00991,5.00,2024-03-08T14:00:00,Debit,Omaha,Branch,40,Student,1,5193.41,2024-03-05T15:00:00
TRANSACTIONSUSERGROWTH20000014458,ACU01148,803.29,2024-03-08T14:00:00,Credit,San Diego,Online,46,Engineer,1,4947.08,2024-03-06T13:00:00
TRANSACTIONSUSERGROWTH20000014495,ACU01185,135.66,2024-03-08T14:00:00,Debit,Philadelphia,ATM,71,Retired,1,6494.43,2024-03-05T07:00:00
TRANSACTIONSUSERGROWTH20000016504,ACU00774,366.81,2024-03-08T14:00:00,Debit,Atlanta,Branch,62,Retired,1,5444.67,2024-03-07T04:00:00
TRANSACTIONSUSERGROWTH20000016997,ACU00057,582.93,2024-03-08T14:00:00,Debit,Philadelphia,ATM,28,Student,1,1616.45,2024-03-04T20:00:00
TRANSACTIONSUSERGROWTH20000018583,ACU00433,5.00,2024-03-08T14:00:00,Debit,Dallas,Branch,60,Doctor,1,8083.36,2024-03-06T12:00:00
TRANSACTIONSUSERGROWTH20000006283,ACU00233,259.69,2024-03-08T15:00:00,Debit,Milwaukee,ATM,68,Retired,3,1164.14,2024-03-06T20:00:00
TRANSACTIONSUSERGROWTH20000006496,ACU00446,293.53,2024-03-08T15:00:00,Debit,Kansas City,Branch,47,Engineer,1,5229.60,2024-03-07T12:00:00
TRANSACTIONSUSERGROWTH20000006772,ACU00722,744.39,2024-03-08T15:00:00,Credit,Kansas City,ATM,70,Retired,1,1724.47,2024-03-04T19:00:00
TRANSACTIONSUSERGROWTH20000006906,ACU00856,513.42,2024-03-08T15:00:00,Debit,Milwaukee,Branch,43,Student,1,4666.19,2024-03-07T08:00:00
TRANSACTIONSUSERGROWTH20000007796,ACU00536,119.58,2024-03-08T15:00:00,Debit,San Jose,ATM,40,Student,3,8129.50,2024-03-05T17:00:00
TRANSACTIONSUSERGROWTH20000008478,ACU00008,201.20,2024-03-08T15:00:00,Debit,Las Vegas,ATM,59,Doctor,1,4521.06,2024-03-05T11:00:00
TRANSACTIONSUSERGROWTH20000009069,ACU00599,342.74,2024-03-08T15:00:00,Debit,Sacramento,Branch,38,Student,1,3840.56,2024-03-07T03:00:00
TRANSACTIONSUSERGROWTH20000009705,ACU00025,5.00,2024-03-08T15:00:00,Debit,El Paso,ATM,30,Engineer,3,2179.33,2024-03-07T00:00:00
TRANSACTIONSUSERGROWTH20000010240,ACU00560,581.99,2024-03-08T15:00:00,Debit,Denver,Online,43,Doctor,1,4192.36,2024-03-05T12:00:00
TRANSACTIONSUSERGROWTH20000011032,ACU00142,144.06,2024-03-08T15:00:00,Debit,Omaha,Branch,43,Doctor,1,3226.57,2024-03-07T05:00:00
TRANSACTIONSUSERGROWTH20000011575,ACU00685,290.02,2024-03-08T15:00:00,Debit,Raleigh,Branch,60,Retired,2,10883.86,2024-03-05T06:00:00
TRANSACTIONSUSERGROWTH20000012616,ACU00516,18.47,2024-03-08T15:00:00,Debit,Indianapolis,Branch,47,Engineer,1,5776.71,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000013524,ACU00214,639.60,2024-03-08T15:00:00,Debit,San Francisco,Branch,51,Engineer,1,6459.40,2024-03-06T04:00:00
TRANSACTIONSUSERGROWTH20000013538,ACU00228,405.90,2024-03-08T15:00:00,Debit,San Diego,Branch,47,Student,1,6373.76,2024-03-04T17:00:00
TRANSACTIONSUSERGROWTH20000015273,ACU00753,428.94,2024-03-08T15:00:00,Debit,Indianapolis,Branch,37,Student,1,5616.91,2024-03-07T11:00:00
TRANSACTIONSUSERGROWTH20000015429,ACU00909,288.17,2024-03-08T15:00:00,Debit,Raleigh,Branch,51,Retired,2,5650.75,2024-03-07T17:00:00
TRANSACTIONSUSERGROWTH20000015940,ACU00210,568.83,2024-03-08T15:00:00,Debit,Kansas City,ATM,70,Retired,1,1430.43,2024-03-08T04:00:00
TRANSACTIONSUSERGROWTH20000019399,ACU00039,26.64,2024-03-08T15:00:00,Debit,Philadelphia,ATM,48,Student,3,3318.98,2024-03-06T01:00:00
TRANSACTIONSUSERGROWTH20000006205,ACU00155,23.65,2024-03-08T16:00:00,Credit,Charlotte,ATM,53,Engineer,3,6067.62,2024-03-05T16:00:00
TRANSACTIONSUSERGROWTH20000006265,ACU00215,264.94,2024-03-08T16:00:00,Debit,Washington,ATM,39,Student,1,3633.09,2024-03-05T06:00:00
TRANSACTIONSUSERGROWTH20000006855,ACU00805,288.44,2024-03-08T16:00:00,Debit,Raleigh,Branch,50,Student,1,7128.26,2024-03-07T07:00:00
TRANSACTIONSUSERGROWTH20000008634,ACU00164,249.89,2024-03-08T16:00:00,Debit,San Francisco,Branch,48,Engineer,1,3355.68,2024-03-06T22:00:00
TRANSACTIONSUSERGROWTH20000008833,ACU00363,549.61,2024-03-08T16:00:00,Debit,San Jose,ATM,56,Doctor,1,7554.54,2024-03-05T20:00:00
TRANSACTIONSUSERGROWTH20000009829,ACU00149,326.40,2024-03-08T16:00:00,Debit,Nashville,Online,46,Doctor,1,6703.19,2024-03-04T21:00:00
TRANSACTIONSUSERGROWTH20000009865,ACU00185,809.90,2024-03-08T16:00:00,Debit,Columbus,ATM,46,Retired,1,3762.42,2024-03-06T19:00:00
TRANSACTIONSUSERGROWTH20000011971,ACU01081,821.89,2024-03-08T16:00:00,Debit,San Jose,ATM,51,Student,1,1694.70,2024-03-06T23:00:00
TRANSACTIONSUSERGROWTH20000012732,ACU00632,494.95,2024-03-08T16:00:00,Credit,San Jose,Online,49,Engineer,1,5697.90,2024-03-06T08:00:00
TRANSACTIONSUSERGROWTH20000014355,ACU01045,32.76,2024-03-08T16:00:00,Credit,Denver,Branch,41,Student,2,3357.15,2024-03-05T19:00:00
TRANSACTIONSUSERGROWTH20000015859,ACU00129,5.00,2024-03-08T16:00:00,Credit,Omaha,ATM,42,Student,1,910.92,2024-03-05T06:00:00
TRANSACTIONSUSERGROWTH20000016882,ACU01152,312.94,2024-03-08T16:00:00,Credit,Albuquerque,Online,45,Student,1,3573.99,2024-03-06T06:00:00
TRANSACTIONSUSERGROWTH20000018932,ACU00782,390.52,2024-03-08T16:00:00,Debit,Las Vegas,ATM,36,Student,1,2251.95,2024-03-08T00:00:00
TRANSACTIONSUSERGROWTH20000019229,ACU01079,48.06,2024-03-08T16:00:00,Debit,Mesa,Online,52,Retired,2,2612.77,2024-03-08T08:00:00
TRANSACTIONSUSERGROWTH20000000050,AC_GROWTH_100,5.00,2024-03-08T17:00:00,Debit,Indianapolis,Online,31,Student,1,3064.34,2024-03-06T02:00:00
TRANSACTIONSUSERGROWTH20000004754,ACU01124,5.00,2024-03-08T17:00:00,Credit,Nashville,Online,28,Student,1,5622.20,2024-03-06T00:00:00
TRANSACTIONSUSERGROWTH20000006861,ACU00811,552.04,2024-03-08T17:00:00,Debit,San Diego,Online,52,Doctor,1,7596.97,2024-03-07T16:00:00
TRANSACTIONSUSERGROWTH20000007877,ACU00617,549.28,2024-03-08T17:00:00,Debit,Raleigh,ATM,49,Doctor,1,13386.26,2024-03-07T21:00:00
TRANSACTIONSUSERGROWTH20000009435,ACU00965,254.85,2024-03-08T17:00:00,Debit,Denver,ATM,22,Student,1,1514.80,2024-03-04T18:00:00
TRANSACTIONSUSERGROWTH20000009500,ACU01030,396.24,2024-03-08T17:00:00,Debit,Philadelphia,Branch,45,Student,1,4557.78,2024-03-07T03:00:00
TRANSACTIONSUSERGROWTH20000010766,ACU01086,136.17,2024-03-08T17:00:00,Debit,Baltimore,Branch,53,Retired,1,5869.83,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000014484,ACU01174,202.75,2024-03-08T17:00:00,Credit,Seattle,ATM,54,Retired,1,5368.39,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000014561,ACU00041,840.65,2024-03-08T17:00:00,Debit,Memphis,ATM,48,Retired,2,5875.26,2024-03-05T07:00:00
TRANSACTIONSUSERGROWTH20000015237,ACU00717,103.52,2024-03-08T17:00:00,Debit,Fort Worth,ATM,52,Engineer,2,8295.16,2024-03-08T07:00:00
TRANSACTIONSUSERGROWTH20000015260,ACU00740,564.35,2024-03-08T17:00:00,Debit,Dallas,Branch,39,Student,1,2982.96,2024-03-06T10:00:00
TRANSACTIONSUSERGROWTH20000015314,ACU00794,162.28,2024-03-08T17:00:00,Credit,Washington,Branch,45,Retired,1,4949.33,2024-03-06T12:00:00
TRANSACTIONSUSERGROWTH20000015454,ACU00934,187.41,2024-03-08T17:00:00,Debit,Baltimore,ATM,57,Retired,1,7959.59,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000015499,ACU00979,57.17,2024-03-08T17:00:00,Debit,Indianapolis,ATM,56,Engineer,1,10728.10,2024-03-08T01:00:00
TRANSACTIONSUSERGROWTH20000015527,ACU01007,290.90,2024-03-08T17:00:00,Debit,New York,Online,54,Engineer,1,1217.17,2024-03-08T08:00:00
TRANSACTIONSUSERGROWTH20000015734,ACU00004,21.72,2024-03-08T17:00:00,Debit,Sacramento,ATM,47,Doctor,1,5898.65,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000016126,ACU00396,323.25,2024-03-08T17:00:00,Debit,Chicago,Branch,34,Student,1,3836.69,2024-03-07T03:00:00
TRANSACTIONSUSERGROWTH20000016487,ACU00757,266.88,2024-03-08T17:00:00,Debit,Fort Worth,Online,28,Student,3,3883.32,2024-03-05T19:00:00
TRANSACTIONSUSERGROWTH20000016531,ACU00801,365.42,2024-03-08T17:00:00,Debit,Nashville,ATM,38,Student,1,4311.26,2024-03-07T07:00:00
TRANSACTIONSUSERGROWTH20000017031,ACU00091,594.33,2024-03-08T17:00:00,Debit,Dallas,Online,28,Student,2,1437.24,2024-03-07T08:00:00
TRANSACTIONSUSERGROWTH20000018166,ACU00016,919.47,2024-03-08T17:00:00,Debit,Phoenix,Branch,41,Doctor,2,4648.54,2024-03-06T16:00:00
TRANSACTIONSUSERGROWTH20000019096,ACU00946,504.31,2024-03-08T17:00:00,Debit,Milwaukee,ATM,59,Engineer,1,2619.52,2024-03-07T17:00:00
TRANSACTIONSUSERGROWTH20000000150,AC_GROWTH_500,151.63,2024-03-08T18:00:00,Debit,Albuquerque,ATM,55,Engineer,2,2452.62,2024-03-05T18:00:00
TRANSACTIONSUSERGROWTH20000004627,ACU00997,406.67,2024-03-08T18:00:00,Debit,Miami,ATM,38,Student,2,5770.92,2024-03-07T16:00:00
TRANSACTIONSUSERGROWTH20000004992,ACU00152,191.84,2024-03-08T18:00:00,Debit,Fresno,ATM,25,Student,1,872.26,2024-03-05T10:00:00
TRANSACTIONSUSERGROWTH20000006088,ACU00038,616.91,2024-03-08T18:00:00,Debit,San Francisco,ATM,28,Student,1,4605.39,2024-03-07T23:00:00
TRANSACTIONSUSERGROWTH20000006495,ACU00445,207.12,2024-03-08T18:00:00,Debit,Atlanta,ATM,50,Engineer,1,4252.35,2024-03-06T16:00:00
TRANSACTIONSUSERGROWTH20000006986,ACU00936,274.04,2024-03-08T18:00:00,Debit,Washington,Online,31,Student,1,2679.87,2024-03-06T22:00:00
TRANSACTIONSUSERGROWTH20000007704,ACU00444,400.44,2024-03-08T18:00:00,Debit,Omaha,ATM,48,Retired,1,4698.39,2024-03-06T18:00:00
TRANSACTIONSUSERGROWTH20000009338,ACU00868,196.69,2024-03-08T18:00:00,Debit,Kansas City,Online,49,Engineer,1,4214.75,2024-03-08T01:00:00
TRANSACTIONSUSERGROWTH20000009605,ACU01135,259.09,2024-03-08T18:00:00,Debit,Nashville,Online,46,Engineer,1,4683.21,2024-03-06T16:00:00
TRANSACTIONSUSERGROWTH20000009853,ACU00173,796.02,2024-03-08T18:00:00,Credit,New York,ATM,44,Engineer,1,4737.35,2024-03-07T08:00:00
TRANSACTIONSUSERGROWTH20000010444,ACU00764,687.79,2024-03-08T18:00:00,Debit,El Paso,ATM,46,Student,1,7702.13,2024-03-08T01:00:00
TRANSACTIONSUSERGROWTH20000011640,ACU00750,5.00,2024-03-08T18:00:00,Debit,Phoenix,Branch,42,Student,1,2914.77,2024-03-05T21:00:00
